latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,addressen
46.58476,127.35273,330.17,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.86,2.73,D,"Shanhou Township, Bayan County, Harbin City, Heilongjiang Province"
46.58075,127.34884,332.13,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.04,2.73,D,"Shanhou Township, Bayan County, Harbin City, Heilongjiang Province"
46.57824,127.35484,329.54,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.76,4.2,D,"Shanhou Township, Bayan County, Harbin City, Heilongjiang Province"
46.06382,124.30827,331.46,0.42,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,293.77,2.98,D,"Yaoxinxiang, Duerbert Mongolian Autonomous County, Daqing City, Heilongjiang Province"
46.49823,126.86216,335.33,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.9,3.73,D,"Baoshan Town, Beilin District, Suihua City, Heilongjiang Province"
46.49497,126.86324,335.7,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.06,2.63,D,"Baoshan Town, Beilin District, Suihua City, Heilongjiang Province"
46.57626,127.38658,339.23,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.08,3.85,D,"Shanhou Township, Bayan County, Harbin City, Heilongjiang Province"
46.57777,127.39645,352.4,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.81,6.75,D,"Shanhou Township, Bayan County, Harbin City, Heilongjiang Province"
46.56598,127.49873,328.92,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.4,2.16,D,"Shanhou Township, Bayan County, Harbin City, Heilongjiang Province"
45.7556,122.90269,331.65,0.47,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.95,4.83,D,"Qingshan Town, Baicheng District, Jilin Province"
46.05527,124.49806,327.75,0.42,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.9,2.12,D,"Shuangyushu Township, Datong District, Daqing City, Heilongjiang Province"
46.41592,126.86111,327.05,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,282.23,1.95,D,"Hongguang Township, Bayan County, Harbin City, Heilongjiang Province"
46.41422,126.87205,326.39,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,281.51,1.34,D,"Hongguang Township, Bayan County, Harbin City, Heilongjiang Province"
46.37801,126.81659,326.84,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,283.8,3.58,D,"Lotus Town, Hulan District, Harbin City, Heilongjiang Province"
45.7447,123.31738,332.83,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,299.85,2.38,D,"Black Fish Bubble Town, Baicheng Town, Jilin Province"
46.40896,127.12234,337.62,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,277.46,4.59,D,"Xinglong Town, Bayan County, Harbin City, Heilongjiang Province"
45.66465,122.96613,332.11,0.47,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,283.72,3.75,D,"Dongfeng Township, Yubei District, Baicheng, Jilin Province"
45.72898,123.3904,342.09,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.36,4.89,D,"Black Fish Bubble Town, Baicheng Town, Jilin Province"
45.74075,123.47038,336.18,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.39,2.87,D,"Hepan Township, Da 'an City, Baicheng City, Jilin Province"
46.38037,127.22473,335.03,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,277.49,6.25,D,"Xinglong Town, Bayan County, Harbin City, Heilongjiang Province"
45.92952,124.58942,327.43,0.42,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,281.24,1.47,D,"Sunrise Town, Shuangxing Road, Datong District, Daqing City, Heilongjiang Province"
45.67983,123.26597,334.12,0.46,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,298.61,2.28,D,"Zhencheng Town, Baicheng Town, Jilin Province"
45.70864,123.45531,330.91,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,297.94,1.09,D,"Hepan Township, Da 'an City, Baicheng City, Jilin Province"
48.28469,126.56136,326.04,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.54,1.9,D,"Urban Countryside, Heihe City, Heilongjiang Province, Bei 'an City"
47.91513,124.52534,329.16,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,272.61,1.82,D,"Erdawan Town, Fuyu County, Qiqihar City, Heilongjiang Province"
47.65894,123.14101,339.62,0.43,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,279.02,4.46,D,"Zhongxing Township, Gannan County, Qiqihar City, Heilongjiang Province"
47.7024,123.42243,325.97,0.42,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.01,2.35,D,"Changshan Township, Gannan County, Qiqihar City, Heilongjiang Province"
48.0555,125.8494,332.62,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,293.77,2.32,D,"Keshan Town, Keshan County, Qiqihar City, Heilongjiang Province"
48.05797,125.86466,339.14,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,297.47,3.53,D,"Keshan Town, Keshan County, Qiqihar City, Heilongjiang Province"
48.05225,125.85058,335.32,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.74,2.32,D,"Keshan Town, Keshan County, Qiqihar City, Heilongjiang Province"
48.04913,125.95929,333.42,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.66,2.7,D,"Keshan County, Qiqihar City, Heilongjiang Province, Hebei Province"
47.93437,126.2727,333.29,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.6,4.94,D,"Runjin Township, Kedong County, Qiqihar City, Heilongjiang Province"
47.62423,124.43632,337.41,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,282.06,4.04,D,"Friendship Daur Manchu Kirkzi Township, Fuyu County, Qiqihar City, Heilongjiang Province"
47.60834,124.62697,333.83,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.09,3,D,"Fulu Town, Fuyu County, Qiqihar City, Heilongjiang Province"
47.75317,125.61649,331.1,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,293.77,2.33,D,"Changchun Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.81816,126.21008,335.22,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.18,3.11,D,"Qianfeng Town, Kedong County, Qiqihar City, Heilongjiang Province"
47.81896,126.21515,331.89,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.57,3.11,D,"Qianfeng Town, Kedong County, Qiqihar City, Heilongjiang Province"
47.61887,125.06264,328.09,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,280.41,8.09,D,"Sanxing Town, Xinjie Highway, Yi 'an County, Qiqihar City, Heilongjiang Province"
47.69562,125.54018,325.54,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.5,0.78,D,"Jiefang Township, Yi 'an County, Qiqihar City, Heilongjiang Province"
47.42245,124.0247,327.02,0.41,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,282.94,1.95,D,"Jianhua District (Town) Direct Jurisdiction, Anfu Road, Jianhua District, Qiqihar City, Heilongjiang Province"
47.68803,125.66164,331.43,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.19,2.05,D,"Changchun Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.68477,125.6628,330.47,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.23,2.05,D,"Changchun Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.21201,123.09055,335.25,0.44,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.73,3.02,D,"Jingxing Town, Longjiang County, Qiqihar City, Heilongjiang Province"
47.61589,125.45241,335.39,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,284.64,2.71,D,"Jiefang Township, Yi 'an County, Qiqihar City, Heilongjiang Province"
47.71785,126.07671,343.65,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.3,13.19,D,"Xinghua Township, Baiquan County, Qiqihar City, Heilongjiang Province"
47.73394,126.22049,335.09,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.32,2.4,D,"Qianfeng Town, Kedong County, Qiqihar City, Heilongjiang Province"
47.68447,126.12585,330.73,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.99,3.38,D,"Xinghua Township, G202 (Heida Line), Baiquan County, Qiqihar City, Heilongjiang Province"
45.66312,123.31538,330.19,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,297.47,1.42,D,"Sheli Town, Da 'an City, Baicheng City, Jilin Province"
46.32116,127.08694,331.57,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,280.1,2.9,D,"Fengle Township, Bayan County, Harbin City, Heilongjiang Province"
45.67878,123.45495,329.13,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,299.93,1.52,D,"Hepan Township, Da 'an City, Baicheng City, Jilin Province"
45.68984,123.57088,332.74,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,300.23,1.96,D,"Harvest Town, Da 'an City, Baicheng, Jilin Province"
45.69251,123.62363,325.31,0.44,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,293.13,1.01,D,"Harvest Town, Da 'an City, Baicheng, Jilin Province"
46.29202,127.07577,331.45,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,273.44,2.92,D,"Fengle Township, Bayan County, Harbin City, Heilongjiang Province"
46.28414,127.04741,340.22,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,273.15,7.59,D,"Fengle Township, Bayan County, Harbin City, Heilongjiang Province"
45.66651,123.60391,327.93,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.55,1.9,D,"Harvest Town, Da 'an City, Baicheng, Jilin Province"
45.66412,123.61081,326,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.65,1.63,D,"Harvest Town, Da 'an City, Baicheng, Jilin Province"
45.66068,123.61215,329.39,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.93,1.63,D,"Harvest Town, Da 'an City, Baicheng, Jilin Province"
46.36605,127.75929,326.23,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,271.6,3.46,D,"Xinmin Town, Mulan County, Harbin City, Heilongjiang Province"
46.24522,127.03944,328.87,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,283.28,3.14,D,"Fengle Township, Bayan County, Harbin City, Heilongjiang Province"
46.3769,127.90063,329.85,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,273.44,2.36,D,"Dongxing Town, Mulan County, Harbin City, Heilongjiang Province"
46.35521,127.77818,330.07,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,270.7,1.78,D,"Xinmin Town, Mulan County, Harbin City, Heilongjiang Province"
46.33186,127.80381,328.47,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,274.68,3.43,D,"Xinmin Town, Mulan County, Harbin City, Heilongjiang Province"
45.46241,122.81754,333.43,0.48,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.34,2.28,D,"Private Economic Development Zone (Special Town), Baicheng, Jilin Province"
47.44806,124.85377,336.5,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,270.31,5.78,D,"Prosperous breeding farm, Fuyu County, Qiqihar City, Heilongjiang Province"
47.62938,126.33939,337.5,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,293.62,3.14,D,"Guofu Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.62613,126.34052,329,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.2,18.45,D,"Guofu Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.62288,126.34164,334.34,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,303.63,18.45,D,"Guofu Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.61882,126.33775,346.02,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.35,17.9,D,"Guofu Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.51873,125.80236,327.58,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.91,5.72,D,"Fuqiang Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.51956,125.8074,331.14,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.19,6.28,D,"Fuqiang Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.63204,126.50842,338.88,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.31,2.76,D,"Guofu Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.64701,126.60399,333.53,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295.1,2.3,D,"Shiquan Town, Bei 'an City, Heihe City, Heilongjiang Province"
47.62878,126.50953,326.42,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,297.13,2.76,D,"Guofu Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.64375,126.60511,333.79,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.4,2.3,D,"Aiminxiang, Hailun City, Suihua City, Heilongjiang Province"
47.13362,123.63853,341.59,0.43,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.99,4.02,D,"Durmenqin Daur Township, Fularki District, Qiqihar City, Heilongjiang Province"
47.51221,125.80468,327.24,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,285.96,0.96,D,"Fuqiang Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.54599,126.03325,330.55,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.75,1.42,D,"Baiquan Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.49507,125.80542,328.31,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.94,2.04,D,"Fuqiang Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.49596,125.83188,327.72,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.83,1.47,D,"Fuqiang Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.52399,126.02499,351.52,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,298.97,26.43,D,"Baiquan Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.49701,125.94379,332.93,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,295,2.37,D,"Shizhong Township, Baiquan County, Qiqihar City, Heilongjiang Province"
47.48118,126.24973,325.08,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,286.6,1.55,D,"Xingguoxiang, Baiquan County, Qiqihar City, Heilongjiang Province"
47.44875,126.15481,337.36,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.14,2.56,D,"Xinsheng Township, Baiquan County, Qiqihar City, Heilongjiang Province"
46.93209,123.29364,331.17,0.44,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.15,2.76,D,"Touzhan Town, Longjiang County Y066, Qiqihar City, Heilongjiang Province"
46.92868,123.29502,331.09,0.44,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,285.81,3.08,D,"Touzhan Town, Longjiang County, Qiqihar City, Heilongjiang Province"
47.29693,125.34067,335.02,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,279.94,5.66,D,"Furao Township, Yi 'an County, Qiqihar City, Heilongjiang Province"
47.28988,125.38113,331.64,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,276.1,3.84,D,"Furao Township, Yi 'an County, Qiqihar City, Heilongjiang Province"
47.40644,126.44785,325.86,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,282.27,1.55,D,"Sandao Town, Baiquan County, Qiqihar City, Heilongjiang Province"
47.45574,126.80621,328.9,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,282.14,4.51,D,"Qianjin Town, Hailun City, Suihua City, Heilongjiang Province"
47.45652,126.81122,330.94,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,280.44,4.37,D,"Qianjin Town, Hailun City, Suihua City, Heilongjiang Province"
47.48605,127.16032,326.06,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.26,2.87,D,"Donglin Town, Hailun City, Suihua City, Heilongjiang Province"
46.89403,124.84196,328.63,0.4,0.37,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,269.87,2.51,D,"Huayuan Town, Lindian County, Daqing City, Heilongjiang Province"
47.22278,126.91646,337.52,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.33,3.08,D,"Hainan Township, Hailun City, Suihua City, Heilongjiang Province"
47.05798,126.20079,327.66,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.68,1.75,D,"Xinghua Town, Qinggang County, Suihua City, Heilongjiang Province"
46.80891,126.61544,327.67,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,284.76,1.71,D,"Beacon Town, Wangkui County, Suihua City, Heilongjiang Province"
47.073,127.05515,325.13,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,294.02,1.86,D,"Zhangwei Town, Beilin District, Suihua City, Heilongjiang Province"
47.0611,127.02242,326.03,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,293.49,1.35,D,"Zhangwei Town, Beilin District, Suihua City, Heilongjiang Province"
46.37369,123.10424,339.19,0.45,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.49,4.35,D,"Heping Town, Tailai County, Qiqihar City, Heilongjiang Province"
47.63828,131.7851,330.68,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.07,4.38,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
46.94589,126.70181,331.46,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,284.14,3.62,D,"Xiangbai Manzu Township, Wangkui County, Suihua City, Heilongjiang Province"
47.62554,131.76981,326.02,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.06,4.02,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
47.62765,131.78857,325.01,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.49,2.35,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
47.59612,131.70645,330.74,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.24,2.64,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
46.88898,126.71047,339.99,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,286.2,2.59,D,"Beacon Town, Wangkui County, Suihua City, Heilongjiang Province"
46.36882,123.95306,329.83,0.43,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.43,3.96,D,"Bayan Chagan Township, Duerbert Mongolian Autonomous County, Daqing City, Heilongjiang Province"
46.36669,123.95126,338.99,0.43,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.98,3.65,D,"Bayan Chagan Township, Duerbert Mongolian Autonomous County, Daqing City, Heilongjiang Province"
47.48578,131.98627,335.87,0.48,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.59,14.9,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
47.48144,131.98079,325.09,0.48,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.92,7.86,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
47.48213,131.98711,332.99,0.48,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.86,7.86,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
47.47642,131.96901,345.51,0.48,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.38,8.96,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
47.45612,131.85135,331.01,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,289.84,2.73,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
45.91963,122.06006,346.13,0.5,0.41,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,302.64,5.88,D,"Najin Town, Bainan City, Jilin Province"
46.62182,125.82678,339.26,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,279.31,3.23,D,"Jixinggang Town, Anda City, Suihua City, Heilongjiang Province"
46.74008,126.54974,343.73,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,284.01,8.17,D,"Rocket Town, Wangkui County, Suihua City, Heilongjiang Province"
46.75848,126.7735,334.73,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,288.09,3.18,D,"Satellite Town, Wangkui County, Suihua City, Heilongjiang Province"
47.4307,131.85739,343.12,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.19,7.52,D,"Zhongren Town, Suibin County, Hegang City, Heilongjiang Province"
46.68041,126.32893,336.85,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.69,7.88,D,"Rocket Town, Wangkui County, Suihua City, Heilongjiang Province"
46.78273,127.0157,331.53,0.38,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,287.48,3.48,D,"Qinjia Town, Beilin District, Suihua City, Heilongjiang Province"
47.40857,131.99237,327.82,0.48,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.68,1.91,D,"Liansheng Township, Suibin County, Hegang City, Heilongjiang Province"
47.17139,130.13947,334.4,0.42,0.38,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.18,2.14,D,"Xinhua Town, Dongshan District, Hegang City, Heilongjiang Province"
47.35564,131.85059,330.26,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.4,1.78,D,"Suibin Town, Suibin County, Hegang City, Heilongjiang Province"
47.36023,131.92638,327.79,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.44,2.1,D,"Liansheng Township, Suibin County, Hegang City, Heilongjiang Province"
47.35181,131.8835,332.26,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,290.19,3.77,D,"Suibin Town, Suibin County, Hegang City, Heilongjiang Province"
47.32116,131.90997,325.22,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.47,2.05,D,"Suibin Town, G331, Suibin County, Hegang City, Heilongjiang Province"
47.32175,131.91151,330.81,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.98,2.77,D,"Suibin Town, Suibin County, Hegang City, Heilongjiang Province"
45.9333,122.87378,328.41,0.47,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,301.82,2.16,D,"Qingshan Town, Baicheng District, Jilin Province"
47.28586,131.66016,333.72,0.46,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.23,2.61,D,"Fuqiang Township, Suibin County, Hegang City, Heilongjiang Province"
47.31169,131.88828,341.76,0.47,0.4,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.52,5.04,D,"Suibin Town, S312, Suibin County, Hegang City, Heilongjiang Province"
45.93092,122.881,335.97,0.46,0.39,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,300.59,4.78,D,"Jianping Township, Baicheng Township, Jilin Province"
49.48122,124.66012,325.32,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,296.39,1.45,D,"Bayan Ewenke Ethnic Township, Inner Mongolia Autonomous Region Hulunbuir City Moly Dawa Daur Autonomous Banner"
49.52067,124.91588,327.45,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,292.17,1.61,D,"Bayan Ewenke Ethnic Township, Inner Mongolia Autonomous Region Hulunbuir City Moly Dawa Daur Autonomous Banner"
49.36256,124.52916,334.51,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,298.02,6.25,D,"Bayan Ewenke Ethnic Township, Inner Mongolia Autonomous Region Hulunbuir City Moly Dawa Daur Autonomous Banner"
49.38324,124.96056,330.26,0.39,0.36,2023/4/5 12:19,4:19,1,VIIRS NOAA-20,n,2.0NRT,291.86,1.86,D,"Hadayang Town, Hulunbeier City, Inner Mongolia Autonomous Region Moli Dawa Daur Autonomous Banner"
